customer_id,age,gender,tenure,monthly_charges,total_charges,contract_type,payment_method,calls_made,data_used_gb,international_calls,customer_support_calls,churn
9341,24,Female,19,66.49,1071.98,Month-to-Month,Electronic Check,212,27.55,8,2,0
9342,61,Female,47,84.79,1652.76,Two Year,Electronic Check,165,12.76,6,4,0
9343,32,Male,33,80.86,2632.72,One Year,Bank Transfer,232,20.53,2,8,1
9344,51,Male,67,27.05,2900.86,Month-to-Month,Bank Transfer,295,22.24,5,7,0
9345,63,Female,14,26.5,1049.69,One Year,Mailed Check,180,36.93,7,8,0
9346,62,Male,33,116.53,1227.06,One Year,Bank Transfer,324,30.7,4,4,0
9347,21,Male,42,35.18,3818.27,One Year,Electronic Check,377,41.02,1,3,0
9348,31,Female,65,49.45,3678.56,Month-to-Month,Mailed Check,174,20.44,7,2,0
9349,31,Female,47,96.76,4212.12,Month-to-Month,Credit Card,264,37.44,1,2,1
9350,33,Male,35,60.97,4671.36,Month-to-Month,Mailed Check,338,39.85,0,3,0
9351,24,Female,32,38.15,1610.48,Month-to-Month,Electronic Check,320,4.09,4,4,0
9352,49,Female,55,66.72,4312.02,Month-to-Month,Electronic Check,118,19.41,4,9,0
9353,36,Male,54,76.89,3363.46,One Year,Credit Card,395,44.41,0,6,0
9354,19,Male,51,65.28,4793.08,Month-to-Month,Electronic Check,305,35.54,5,8,0
9355,27,Female,59,111.89,1433.16,Month-to-Month,Mailed Check,336,21.5,6,3,1
9356,67,Male,14,48.47,1421.39,Month-to-Month,Bank Transfer,311,9.97,8,4,1
9357,78,Male,18,86.13,3551.04,Month-to-Month,Bank Transfer,196,5.73,8,4,0
9358,34,Female,55,31.23,4649.21,Month-to-Month,Mailed Check,64,12.24,1,3,1
9359,54,Female,56,59.23,4140.32,One Year,Mailed Check,339,12.99,7,2,1
9360,29,Female,49,94.1,3662.49,Two Year,Mailed Check,388,19.16,8,6,0
9361,23,Female,60,42.48,1997.82,Month-to-Month,Credit Card,226,9.67,3,4,0
9362,39,Male,53,78.98,3617.06,Month-to-Month,Bank Transfer,131,8.16,6,1,1
9363,49,Male,71,35.34,4025.37,One Year,Credit Card,223,42.36,4,8,0
9364,58,Female,6,30.27,3791.1,Month-to-Month,Credit Card,100,13.23,0,0,1
9365,37,Female,70,72.32,3416.37,Month-to-Month,Electronic Check,316,28.52,9,3,0
9366,18,Female,8,87.5,330.94,Month-to-Month,Bank Transfer,53,10.77,7,6,0
9367,71,Female,15,31.34,3332.6,Month-to-Month,Credit Card,387,25.1,1,7,0
9368,64,Male,26,111.78,2443.64,One Year,Mailed Check,346,14.56,2,9,0
9369,70,Male,39,42.58,4811.69,Two Year,Mailed Check,306,5.25,4,5,0
9370,75,Female,3,32,3075.23,Month-to-Month,Mailed Check,58,49.13,6,6,0
9371,23,Female,57,40.27,3080.31,Month-to-Month,Electronic Check,370,23.43,4,8,0
9372,36,Male,10,36.96,4970.87,Month-to-Month,Credit Card,322,20.26,9,5,0
9373,35,Male,3,29.07,558.58,Month-to-Month,Bank Transfer,372,10.76,3,6,0
9374,23,Male,46,99.78,1453.95,Two Year,Bank Transfer,392,25.27,1,1,0
9375,62,Male,22,69.55,3314.79,Month-to-Month,Electronic Check,306,32.13,0,6,0
9376,50,Female,67,58.85,1644.66,Month-to-Month,Mailed Check,197,15.93,2,6,0
9377,40,Male,65,115.06,1796.14,Month-to-Month,Mailed Check,241,24.54,5,1,1
9378,40,Male,19,57.1,4473.96,Month-to-Month,Credit Card,173,12.62,8,4,0
9379,43,Male,62,36.7,2938.83,Month-to-Month,Bank Transfer,253,26.86,8,3,1
9380,30,Female,57,47.4,604.04,Month-to-Month,Bank Transfer,386,39.57,4,6,0
9381,24,Female,13,43.9,1623.23,One Year,Mailed Check,134,3.95,2,3,0
9382,32,Male,16,69.87,472.69,Month-to-Month,Mailed Check,207,26.37,2,8,1
9383,61,Male,16,49.15,2825.04,One Year,Bank Transfer,72,20.57,6,8,0
9384,44,Female,52,71.61,949.01,One Year,Bank Transfer,169,4.63,6,4,0
9385,43,Female,41,86.93,4299.86,One Year,Bank Transfer,105,47.08,2,7,0
9386,50,Male,48,97.73,2928.84,Month-to-Month,Credit Card,352,13.73,9,2,0
9387,32,Female,39,91.02,390.94,One Year,Credit Card,51,28.67,6,3,0
9388,53,Male,13,40.56,1574.29,One Year,Mailed Check,265,19.26,7,1,0
9389,62,Female,4,31.59,3120.05,Month-to-Month,Electronic Check,82,14.29,2,2,0
9390,72,Male,43,74.25,1743.94,One Year,Mailed Check,298,26.83,4,3,0
9391,44,Male,46,39.89,2614.57,Month-to-Month,Bank Transfer,286,34.76,9,8,0
9392,74,Female,47,28.49,4555.88,One Year,Electronic Check,157,39.49,7,3,1
9393,22,Male,53,72.71,1815.18,Month-to-Month,Credit Card,320,32.06,6,0,0
9394,78,Female,25,52.68,1745.78,One Year,Mailed Check,337,26.79,0,1,0
9395,19,Female,41,95.61,4116.81,Month-to-Month,Credit Card,211,39.09,1,6,0
9396,72,Female,3,51.42,1661.91,Month-to-Month,Electronic Check,336,26.36,5,1,0
9397,75,Male,13,117.87,482,Month-to-Month,Credit Card,320,48.74,7,2,1
9398,50,Male,18,95.85,986.63,Month-to-Month,Bank Transfer,197,26.81,4,9,0
9399,33,Male,37,25.77,4749.12,Two Year,Bank Transfer,155,16.55,6,2,1
9400,40,Female,43,70.89,4673.13,Month-to-Month,Credit Card,80,22.87,9,7,0
9401,55,Male,34,76.26,1201.58,Month-to-Month,Mailed Check,307,25.01,6,6,0
9402,72,Male,55,89.53,2812.16,One Year,Bank Transfer,318,14.89,2,0,0
9403,33,Male,52,69.78,773.1,Month-to-Month,Electronic Check,320,8.78,0,7,0
9404,31,Male,36,68.34,3405.92,Month-to-Month,Mailed Check,74,22.14,5,2,0
9405,46,Female,54,56.79,1008,Month-to-Month,Credit Card,381,44.95,4,4,1
9406,43,Male,59,47.15,343.97,One Year,Electronic Check,77,13.52,8,6,0
9407,52,Female,52,114.62,4141.99,Two Year,Credit Card,154,18.73,0,2,0
9408,32,Female,19,51.76,1694.46,One Year,Mailed Check,317,38.13,4,7,0
9409,20,Female,12,26.34,631.76,Two Year,Bank Transfer,262,5.03,2,7,0
9410,40,Female,11,36.73,4186.13,Month-to-Month,Bank Transfer,235,41.43,5,8,1
9411,46,Male,48,105.73,3835.75,Two Year,Bank Transfer,193,36.29,4,5,0
9412,51,Male,16,78.66,3450.42,Month-to-Month,Bank Transfer,239,27.94,3,1,1
9413,50,Male,71,97.88,4565.12,Month-to-Month,Electronic Check,123,11.26,7,7,0
9414,58,Female,47,100.88,2497.21,Month-to-Month,Electronic Check,140,5.54,8,9,0
9415,58,Male,67,102.32,727.48,Month-to-Month,Mailed Check,101,12.35,8,1,0
9416,40,Female,31,75.06,400.6,One Year,Mailed Check,335,38.31,0,8,0
9417,24,Male,8,37.71,1660.36,Month-to-Month,Mailed Check,146,46.74,8,1,0
9418,20,Male,61,34.82,525.47,One Year,Credit Card,65,37.16,3,6,0
9419,75,Male,44,77.4,2724,Month-to-Month,Bank Transfer,187,26.85,3,2,0
9420,49,Female,50,56.65,171.05,Month-to-Month,Bank Transfer,192,47.58,8,0,0
9421,48,Male,35,75.8,2274.44,Month-to-Month,Mailed Check,331,41.6,0,7,0
9422,35,Female,61,69.85,974.46,Month-to-Month,Mailed Check,238,33.14,4,6,0
9423,60,Female,55,80.22,1904.51,Two Year,Electronic Check,64,2.86,7,2,0
9424,24,Female,66,23.21,3407.67,One Year,Bank Transfer,183,15.1,4,0,0
9425,58,Male,14,23.28,1819.72,Month-to-Month,Bank Transfer,158,16.1,7,9,1
9426,18,Male,4,92.16,1772.57,Month-to-Month,Bank Transfer,178,18.02,4,3,1
9427,78,Female,17,39.31,4954.68,Month-to-Month,Electronic Check,163,20.08,1,4,0
9428,31,Female,69,85.22,3622.19,Month-to-Month,Mailed Check,136,47.03,1,2,1
9429,69,Female,24,74.66,2617.92,One Year,Electronic Check,275,37.35,7,4,0
9430,49,Female,49,118.18,2938.94,Month-to-Month,Mailed Check,212,34.9,2,0,0
9431,23,Female,55,103.54,3138.89,Month-to-Month,Mailed Check,173,21.9,1,6,0
9432,56,Male,71,61.31,220.42,One Year,Mailed Check,156,17.54,0,1,0
9433,27,Male,23,81.64,493.3,Month-to-Month,Mailed Check,394,6.86,3,4,1
9434,24,Male,12,31.73,3281.03,One Year,Bank Transfer,178,23.22,2,9,0
9435,43,Female,11,58.64,1885.9,One Year,Electronic Check,394,11.06,7,1,0
9436,51,Female,29,93.39,371.68,Month-to-Month,Bank Transfer,343,20.16,0,7,0
9437,47,Male,62,82.27,1557.81,One Year,Credit Card,288,8.66,4,2,1
9438,53,Male,53,68.45,738.39,One Year,Bank Transfer,90,17.86,9,0,0
9439,38,Female,48,37.65,4589.94,Month-to-Month,Mailed Check,189,3.11,5,5,0
9440,79,Female,66,100.31,1094.33,Month-to-Month,Mailed Check,187,1.3,0,7,0
9441,77,Female,48,47.32,804.09,Month-to-Month,Mailed Check,204,43.63,8,6,0
9442,34,Male,59,102.05,3168.23,Two Year,Bank Transfer,283,32.42,1,5,0
9443,50,Female,71,81.16,2657.37,Month-to-Month,Mailed Check,375,29.8,3,4,0
9444,27,Female,57,57.27,2922.07,Month-to-Month,Credit Card,94,26.18,6,7,0
9445,68,Female,3,24.06,2236.15,Month-to-Month,Bank Transfer,316,36.61,8,9,1
9446,64,Male,32,43.24,2389.13,Month-to-Month,Bank Transfer,303,37.07,2,3,0
9447,59,Female,8,108.91,3916.11,Month-to-Month,Credit Card,329,46.83,9,6,0
9448,68,Male,30,101.8,1177.62,Month-to-Month,Bank Transfer,362,12.98,1,1,0
9449,29,Female,15,77.49,2042.99,Month-to-Month,Mailed Check,89,39.47,7,8,1
9450,73,Female,55,66.63,4793.34,One Year,Mailed Check,394,49.57,8,7,1
9451,33,Male,38,84.71,1030.93,One Year,Credit Card,342,2.42,1,3,0
9452,58,Female,15,66.62,1539.49,Month-to-Month,Credit Card,308,19.33,2,6,0
9453,49,Male,30,84.43,1038.68,One Year,Bank Transfer,117,22.37,5,0,0
9454,32,Female,46,50.74,200.43,Month-to-Month,Bank Transfer,282,41.27,2,4,1
9455,79,Male,64,103.85,1422.17,One Year,Bank Transfer,143,1.67,5,1,1
9456,44,Female,26,90.19,327.69,Month-to-Month,Mailed Check,256,30.33,5,1,0
9457,45,Male,67,53,857.96,Month-to-Month,Credit Card,350,44.74,2,1,1
9458,34,Male,36,103.07,1877.14,Month-to-Month,Mailed Check,336,8.23,1,1,0
9459,63,Female,31,68.73,201.53,Month-to-Month,Credit Card,342,6.66,7,4,0
9460,76,Male,40,37.46,3789.49,One Year,Electronic Check,163,49.99,6,3,0
9461,67,Female,46,27.77,3998.39,Month-to-Month,Credit Card,92,41.47,8,0,1
9462,75,Male,42,89.96,2115.93,Month-to-Month,Electronic Check,134,35.17,0,5,0
9463,19,Female,18,106.51,4924.86,Two Year,Credit Card,148,20.55,0,2,1
9464,53,Female,36,100.74,3427.07,One Year,Mailed Check,309,42.84,0,7,0
9465,67,Female,50,85.57,3744.24,Month-to-Month,Bank Transfer,248,46.22,0,1,0
9466,24,Female,61,34.14,1042.27,Month-to-Month,Bank Transfer,171,36.89,4,7,0
9467,30,Male,40,29.4,4203.44,One Year,Bank Transfer,78,20.51,1,5,0
9468,32,Female,3,54.5,4730.73,Month-to-Month,Electronic Check,148,29.59,3,4,0
9469,42,Female,7,105.49,1257.92,One Year,Bank Transfer,145,5.83,8,9,0
9470,40,Female,31,116.17,3463.68,One Year,Mailed Check,293,8.74,2,5,0
9471,77,Female,65,44.14,3760.01,Month-to-Month,Mailed Check,188,39.37,7,5,0
9472,39,Female,64,96.21,1595.33,Two Year,Credit Card,338,2.44,8,3,0
9473,43,Male,3,77.39,2427.54,Month-to-Month,Bank Transfer,282,3.41,8,0,1
9474,50,Female,35,23.18,577.94,One Year,Mailed Check,170,25.89,1,1,0
9475,28,Male,15,74.29,948.16,Month-to-Month,Bank Transfer,66,9.36,7,7,0
9476,27,Male,21,100.59,401.7,One Year,Credit Card,189,15.39,7,8,0
9477,42,Female,62,47.61,2844.81,Two Year,Electronic Check,50,20.54,2,3,0
9478,54,Female,28,109.74,3163.79,Month-to-Month,Mailed Check,233,26.59,0,7,0
9479,65,Male,4,43.63,4588.99,One Year,Mailed Check,72,14.89,0,9,1
9480,60,Male,13,27.65,2756.71,Month-to-Month,Bank Transfer,56,24.69,3,5,0
9481,70,Male,51,35.99,1377,One Year,Electronic Check,383,19.16,8,0,0
9482,55,Female,48,103.7,391.42,One Year,Mailed Check,102,4.97,8,5,1
9483,58,Male,39,61.73,4436.27,Two Year,Electronic Check,281,43.49,1,6,0
9484,62,Male,67,99.69,2446.4,Two Year,Bank Transfer,312,14.79,6,0,0
9485,41,Female,58,73.12,3712.88,Month-to-Month,Credit Card,147,30.86,0,8,1
9486,57,Male,2,68.06,171.78,Month-to-Month,Mailed Check,243,28.92,4,5,0
9487,63,Female,25,100.69,2491.88,Two Year,Electronic Check,302,10.76,9,7,0
9488,73,Male,11,62.35,1696.04,One Year,Credit Card,389,2.47,4,7,1
9489,50,Female,1,100.2,248.62,Month-to-Month,Electronic Check,258,42.99,7,8,0
9490,34,Male,48,30.07,3900.8,Month-to-Month,Bank Transfer,123,25.39,8,0,0
9491,41,Female,48,83.63,2613.22,Month-to-Month,Credit Card,54,21.31,2,5,1
9492,54,Female,10,90.26,1732.58,One Year,Mailed Check,213,38.38,5,8,0
9493,74,Male,30,109.91,4048.41,One Year,Mailed Check,349,2.62,6,7,0
9494,19,Female,35,42.43,2289.92,Month-to-Month,Credit Card,171,38.5,5,3,0
9495,49,Male,19,80.42,117.14,Month-to-Month,Electronic Check,188,21.04,8,4,0
9496,74,Female,53,63.33,4727.79,One Year,Credit Card,198,28.03,9,8,0
9497,77,Female,34,58.28,1352.85,Two Year,Bank Transfer,394,37.87,3,4,0
9498,79,Female,32,30.67,4169.82,Month-to-Month,Mailed Check,84,27.79,0,8,1
9499,41,Female,6,33.42,4100.44,Two Year,Credit Card,340,4.03,3,0,0
9500,26,Female,13,103.7,895.63,Month-to-Month,Mailed Check,84,36.7,9,9,0
9501,21,Female,64,94.98,2422.61,One Year,Credit Card,216,39.53,5,8,0
9502,34,Female,7,58.23,296.97,One Year,Electronic Check,338,23.63,5,9,0
9503,34,Male,45,102.85,1837.3,Two Year,Mailed Check,126,22.51,2,8,0
9504,70,Male,45,28.08,3681.8,One Year,Credit Card,373,13.34,1,5,0
9505,67,Female,65,82.48,1261.64,Month-to-Month,Credit Card,281,32.56,7,6,0
9506,65,Female,19,106.82,673.93,Two Year,Bank Transfer,356,44.22,8,5,1
9507,47,Female,47,103.89,2584.91,One Year,Mailed Check,297,33.14,9,3,0
9508,57,Male,46,57.28,2731.23,Month-to-Month,Credit Card,343,38.79,9,6,0
9509,75,Female,29,94.52,3411.56,Month-to-Month,Bank Transfer,91,42.04,3,1,0
9510,28,Male,61,62.75,3819.77,Month-to-Month,Credit Card,222,12.08,2,2,1
9511,38,Female,65,104.01,3509.47,One Year,Mailed Check,79,20.7,9,3,1
9512,38,Female,23,73.08,4242.52,One Year,Credit Card,212,22.36,0,2,1
9513,35,Female,51,96.49,1192.24,Month-to-Month,Mailed Check,77,28.39,1,8,1
9514,72,Female,63,27.86,2891.86,Month-to-Month,Mailed Check,222,3.41,7,3,0
9515,46,Female,22,79,1864.47,Month-to-Month,Bank Transfer,353,29.83,5,9,0
9516,41,Male,71,75.03,4814.35,Month-to-Month,Credit Card,360,5.34,5,0,0
9517,27,Female,33,81,2257.37,Month-to-Month,Mailed Check,203,40.52,0,7,1
9518,62,Male,44,89.56,4802.6,Two Year,Credit Card,275,48.19,7,3,1
9519,34,Male,7,111.81,3868.42,One Year,Electronic Check,174,15.2,5,8,0
9520,35,Female,2,98.57,3620.47,Month-to-Month,Electronic Check,206,25.82,3,8,0
9521,59,Female,17,41.96,2508.66,Month-to-Month,Credit Card,360,41.34,2,8,1
9522,65,Female,65,102.59,2272.55,Month-to-Month,Bank Transfer,243,16.42,5,8,1
9523,37,Male,58,32.21,2680.09,Month-to-Month,Electronic Check,375,8.73,2,6,1
9524,54,Male,30,82.22,1538.8,Two Year,Mailed Check,353,37.21,3,8,0
9525,62,Male,26,108.28,4532.1,Month-to-Month,Credit Card,312,35.22,9,6,0
9526,35,Female,35,30.11,3992.22,Month-to-Month,Mailed Check,124,28.93,7,7,0
9527,34,Male,63,104.97,4026.84,One Year,Mailed Check,172,47.28,6,1,0
9528,26,Male,71,99.86,2222.45,Month-to-Month,Electronic Check,129,47.8,6,3,1
9529,31,Male,28,70.38,448.34,Month-to-Month,Mailed Check,183,43.22,5,3,0
9530,66,Female,25,50.89,3447.08,Month-to-Month,Credit Card,308,15.36,7,3,1
9531,46,Male,61,60.54,1934.63,Month-to-Month,Bank Transfer,142,12.04,8,2,0
9532,48,Male,31,116.87,4365.11,Month-to-Month,Electronic Check,166,41.95,0,0,0
9533,21,Female,54,40.17,3923.66,Two Year,Electronic Check,217,32.92,2,5,0
9534,35,Female,67,77.96,812.11,One Year,Credit Card,66,20.41,7,4,0
9535,76,Female,51,28.32,3048.41,One Year,Bank Transfer,279,21.08,0,2,1
9536,37,Male,58,41.79,3491.85,One Year,Bank Transfer,352,42.81,8,6,1
9537,73,Male,34,96.33,2883.87,One Year,Mailed Check,60,9,0,5,1
9538,73,Male,59,50.26,2618.81,Month-to-Month,Bank Transfer,110,47.25,8,3,0
9539,64,Female,21,118.58,1216.53,One Year,Credit Card,294,32.03,6,8,1
9540,60,Male,56,70.08,1255.94,Month-to-Month,Bank Transfer,119,39.78,5,3,0
9541,61,Female,37,71.65,3863.24,Month-to-Month,Bank Transfer,356,19.17,8,8,0
9542,26,Female,64,23.63,191.58,One Year,Mailed Check,290,29.76,9,2,0
9543,30,Male,19,115.65,3916.66,One Year,Mailed Check,378,37.75,3,6,0
9544,32,Male,53,37.42,2681.31,Month-to-Month,Credit Card,243,22.32,4,6,0
9545,44,Male,71,73.83,4687.49,Month-to-Month,Bank Transfer,373,24.91,9,0,0
9546,32,Female,63,59.57,4986.88,Month-to-Month,Bank Transfer,362,29.52,1,0,1
9547,45,Female,62,61.56,3351.07,One Year,Electronic Check,218,4.11,2,1,1
9548,54,Male,19,84.33,2120.06,Two Year,Bank Transfer,281,43.3,6,3,1
9549,72,Female,2,86.21,2427.92,One Year,Electronic Check,143,43.47,4,1,0
9550,36,Male,6,35.43,1100.66,One Year,Mailed Check,181,14.79,7,9,0
9551,43,Male,29,69.96,586.25,Month-to-Month,Mailed Check,56,44.11,2,9,0
9552,69,Male,41,99.05,2935.94,Month-to-Month,Mailed Check,131,37.51,2,4,1
9553,43,Female,51,64.33,4046.93,One Year,Electronic Check,185,24.68,0,1,0
9554,42,Female,5,36.58,1382.66,Month-to-Month,Electronic Check,399,18.04,0,7,0
9555,43,Male,41,51.32,2156.3,Month-to-Month,Electronic Check,128,20.57,1,5,0
9556,43,Male,62,41.24,2818.39,One Year,Bank Transfer,59,27.19,6,2,0
9557,63,Female,30,32.58,4548.7,Two Year,Mailed Check,159,21.21,8,1,0
9558,45,Male,62,57.76,779.29,Month-to-Month,Electronic Check,300,21.59,5,8,1
9559,66,Female,27,74.09,1260.73,Two Year,Mailed Check,243,10.95,4,0,0
9560,35,Male,50,27.28,4600.8,Month-to-Month,Electronic Check,155,35.68,3,5,0
9561,49,Female,52,80.38,293.72,Month-to-Month,Electronic Check,256,30.87,3,6,0
9562,70,Male,49,119.3,3314.97,Month-to-Month,Mailed Check,199,49.6,6,8,0
9563,20,Female,62,116.41,3233.68,One Year,Bank Transfer,275,7.92,0,6,1
9564,19,Male,60,102.92,1977.95,Month-to-Month,Credit Card,372,6.57,5,3,0
9565,50,Female,54,46.63,2394.01,One Year,Electronic Check,309,26.28,0,1,1
9566,59,Female,5,22.24,4289.1,Month-to-Month,Mailed Check,138,8.45,3,5,0
9567,36,Female,9,103.35,908.41,Month-to-Month,Mailed Check,118,30.92,9,9,0
9568,34,Female,34,25.57,1234.68,Month-to-Month,Electronic Check,358,10.61,5,6,0
9569,61,Male,36,40.56,2610.52,Month-to-Month,Mailed Check,388,24.67,1,5,0
9570,50,Female,20,74.45,2107.75,Month-to-Month,Credit Card,232,30.95,4,3,0
9571,29,Female,63,37.84,2914.43,Month-to-Month,Bank Transfer,96,23.44,9,6,0
9572,66,Male,67,103.38,4612.11,One Year,Electronic Check,332,16.68,3,9,0
9573,73,Female,30,97.72,4593.8,One Year,Mailed Check,195,39.33,2,5,0
9574,20,Male,69,95.58,1227.09,Month-to-Month,Mailed Check,356,42.88,9,5,0
9575,60,Female,70,101.61,1580.51,Month-to-Month,Mailed Check,392,14.62,5,1,0
9576,66,Female,3,41.97,894.14,Month-to-Month,Bank Transfer,170,40.86,6,1,1
9577,72,Female,49,92.89,4646.17,Month-to-Month,Mailed Check,116,20.19,1,5,1
9578,43,Female,42,55.53,2049.53,One Year,Electronic Check,51,24.89,5,0,0
9579,52,Female,24,86.68,2303.56,Month-to-Month,Bank Transfer,294,12.36,9,7,1
9580,25,Female,44,32.2,4032.94,Two Year,Bank Transfer,150,31.66,0,8,0
9581,69,Male,1,90.56,2613.57,Two Year,Electronic Check,190,5.95,9,7,0
9582,53,Male,54,117.21,686.8,Month-to-Month,Mailed Check,217,29.99,3,9,1
9583,70,Female,52,24.36,2245.46,One Year,Electronic Check,61,49.5,5,5,0
9584,71,Female,36,29.38,3189.57,Month-to-Month,Bank Transfer,92,37.92,2,9,0
9585,24,Male,38,32.36,3624.12,Month-to-Month,Mailed Check,121,44.86,8,0,1
9586,63,Male,44,63.06,3262.22,Two Year,Electronic Check,378,23.75,2,7,0
9587,63,Female,47,49.08,683.99,One Year,Credit Card,53,7.96,3,1,0
9588,53,Female,29,100.69,1591.29,Month-to-Month,Bank Transfer,214,15.13,4,3,1
9589,33,Female,51,67.38,3694.47,One Year,Mailed Check,213,3.4,9,0,0
9590,41,Female,41,68.45,4412.93,One Year,Credit Card,81,25.59,7,0,0
9591,78,Female,64,91.7,331.21,One Year,Electronic Check,234,32.83,9,4,0
9592,71,Female,48,56.2,306.92,Month-to-Month,Mailed Check,189,21.8,1,5,1
9593,79,Male,22,55.32,3252.68,One Year,Mailed Check,336,28.6,3,8,0
9594,18,Female,17,95.69,2785.43,One Year,Credit Card,217,16.71,1,2,0
9595,66,Female,5,98,861.16,Month-to-Month,Credit Card,112,5.21,2,1,0
9596,42,Male,61,21.44,2786.63,Month-to-Month,Bank Transfer,270,22.17,2,1,0
9597,27,Male,6,34.38,4874.99,Month-to-Month,Credit Card,289,27.84,6,7,1
9598,71,Male,53,41.31,3191.41,Month-to-Month,Mailed Check,360,49.15,4,8,0
9599,33,Male,17,55.16,2300.79,Month-to-Month,Mailed Check,345,18.02,1,7,0
9600,33,Female,59,49.14,4154.91,One Year,Electronic Check,268,34.21,5,2,0
9601,75,Male,39,86.85,1142.83,One Year,Bank Transfer,290,41.31,3,9,0
9602,25,Male,54,102.81,2130.2,Month-to-Month,Electronic Check,344,17.43,1,9,0
9603,46,Female,48,39.21,2686.06,One Year,Mailed Check,259,46.57,2,7,0
9604,56,Male,37,76.3,2572.25,One Year,Electronic Check,221,17.6,1,9,1
9605,45,Male,48,56.78,4612.77,Month-to-Month,Credit Card,69,48.52,3,5,0
9606,23,Female,68,70.58,1534.07,Month-to-Month,Electronic Check,145,1.11,2,5,0
9607,33,Female,27,82.08,376.87,Month-to-Month,Mailed Check,390,32.07,7,8,0
9608,37,Female,27,109.36,4590.25,Month-to-Month,Credit Card,76,39.71,3,7,0
9609,33,Female,63,39.23,1163.63,Month-to-Month,Mailed Check,343,14.72,9,0,0
9610,24,Female,52,28.7,1957.24,Month-to-Month,Bank Transfer,392,6.74,2,6,1
9611,58,Female,47,82.72,2701.37,One Year,Bank Transfer,125,2.19,9,5,0
9612,31,Female,21,59.41,4881.81,Month-to-Month,Credit Card,316,4.65,8,4,1
9613,60,Male,57,36.29,2722.82,Month-to-Month,Bank Transfer,213,27.61,8,2,0
9614,43,Male,42,31.71,2293.94,Two Year,Bank Transfer,280,42.12,2,0,0
9615,43,Female,48,75.89,2959.83,One Year,Bank Transfer,239,4.09,3,7,0
9616,31,Male,27,50.05,4856.96,One Year,Bank Transfer,321,6.55,6,2,0
9617,24,Female,33,119.74,4107.93,Month-to-Month,Mailed Check,91,1.25,2,6,1
9618,50,Male,35,60.59,927.94,One Year,Credit Card,282,14.83,9,5,0
9619,43,Female,16,41.23,4035.97,Month-to-Month,Credit Card,375,46.14,8,1,1
9620,74,Male,36,82.88,4221.39,One Year,Mailed Check,62,14.54,6,1,0
9621,62,Female,66,44.43,3484.4,Month-to-Month,Electronic Check,85,22.6,5,2,0
9622,37,Male,56,69.41,3320.44,Month-to-Month,Electronic Check,124,9.77,5,2,0
9623,20,Female,17,68.26,2260.3,Two Year,Bank Transfer,188,6.7,7,1,0
9624,69,Male,20,65.36,3244.31,Month-to-Month,Credit Card,173,9.94,8,7,0
9625,21,Male,8,99.61,3714.12,Month-to-Month,Credit Card,353,11.31,2,0,0
9626,78,Female,18,41.66,701.82,Month-to-Month,Credit Card,299,7.38,2,2,0
9627,43,Male,18,110.43,1360.92,Month-to-Month,Electronic Check,206,39.79,7,0,0
9628,28,Male,18,99.13,1051,Month-to-Month,Bank Transfer,68,24.39,2,3,0
9629,19,Male,2,53.31,4221.94,One Year,Credit Card,174,27.45,3,0,1
9630,31,Male,51,38.06,3432.01,Month-to-Month,Electronic Check,361,19.36,6,0,0
9631,61,Male,10,47.95,2308.81,Month-to-Month,Mailed Check,258,11.33,6,3,1
9632,47,Female,14,53.26,4147.67,One Year,Credit Card,176,5.6,1,5,0
9633,66,Female,26,75.69,3612.23,One Year,Mailed Check,149,4.72,1,5,1
9634,29,Male,47,24.64,4576.61,Two Year,Credit Card,301,10.07,3,3,0
9635,43,Female,30,111.44,476.35,Month-to-Month,Electronic Check,284,42.66,4,6,1
9636,61,Male,56,29.87,2594.87,Month-to-Month,Electronic Check,253,11.61,5,7,0
